uid,uniqueId,SQ
10039,20270214,5
10039,21023764,5
10039,21070891,2
10039,21134532,3
10039,67033210,1
10039,67074812,3
10039,67088660,1
10039,67101971,2
10039,67141226,7
10039,67292069,10
10039,67541998,9
10039,67606001,2
10039,67726605,6
10039,67771972,3
10039,67981434,5
10039,68187849,10
10039,68343731,2
10039,68404124,5
10039,68414376,7
10039,68476584,5
10039,68668689,10
10039,20240573,4
10039,20260068,9
10039,20265844,5
10039,21010858,9
10039,21037990,1
10039,21133933,4
10039,67009422,3
10039,67073010,1
10039,67100303,4
10039,67317809,10
10039,67335043,4
10039,67354930,1
10039,67456417,8
10039,67458526,7
10039,67472936,7
10039,67529930,1
10039,67581723,4
10039,67630386,7
10039,67717929,10
10039,67731935,6
10039,67764840,1
10039,67770184,5
10039,67788350,1
10039,68142104,5
10039,68142545,6
10039,68187971,2
10039,68271988,9
10039,68651313,4
10039,68669055,6
10039,68670057,8
10039,20065629,10
10039,20297425,6
10039,67235088,9
10039,67272058,9
10039,67326622,3
10039,67404476,7
10039,67457957,8
10039,67576495,6
10039,67659985,6
10039,67793002,3
10039,67858270,1
10039,68154487,8
10039,68175117,8
10039,68431216,7
10039,68502381,2
10039,68519160,1
10039,68596667,8
10039,20200709,10
10039,21107543,4
10039,21131258,9
10039,67038173,4
10039,67065044,5
10039,67511701,2
10039,67565149,10
10039,67614731,2
10039,67730209,10
10039,67983599,10
10039,68185266,7
10039,68197043,4
10039,68452915,6
10039,68571719,10
10039,68622850,1
10039,75019194,5
10039,20240590,1
10039,20288735,6
10039,21024114,5
10039,67012347,8
10039,67034321,2
10039,67337195,6
10039,67431234,5
10039,67436668,9
10039,67483357,8
10039,67606786,7
10039,67717914,5
10039,67738891,2
10039,67786980,1
10039,67884707,8
10039,67950309,10
10039,67962993,4
10039,67981438,9
10039,68161536,7
10039,68343744,5
10039,68381013,4
10039,68388167,8
10039,68486844,5
10039,68655639,10
10039,20062274,5
10039,67009426,7
10039,67104574,5
10039,67137072,3
10039,67447542,3
10039,67565150,1
10039,67724502,3
10039,67776902,3
10039,67852573,4
10039,68143602,3
10039,68448746,7
10039,20064679,10
10039,20289231,2
10039,21069194,5
10039,21130350,1
10039,21135174,5
10039,21135281,2
10039,67056741,2
10039,67321293,4
10039,67466264,5
10039,67545250,1
10039,67545428,9
10039,67831493,4
10039,67981468,9
10039,68152478,9
10039,68506200,1
10039,20289241,2
10039,21080268,9
10039,67079972,3
10039,67365330,1
10039,67453804,5
10039,67565070,1
10039,67712645,6
10039,67714060,1
10039,67865059,10
10039,67884482,3
10039,67914105,6
10039,68135833,4
10039,68152479,10
10039,68414682,3
10039,68659849,10
10039,67003274,5
10039,67129401,2
10039,67231220,1
10039,67379667,8
10039,67469607,8
10039,67538927,8
10039,68148533,4
10039,68340497,8
10039,68382391,2
10039,68417509,10
10039,68508721,2
10039,68580997,8
10039,68609008,9
10039,20099844,5
10039,21025010,1
10039,21074379,10
10039,67011018,9
10039,67054800,1
10039,67220490,1
10039,67465389,10
10039,67608790,1
10039,67726683,4
10039,67769731,2
10039,67796407,8
10039,67813066,7
10039,67950273,4
10039,68141891,2
10039,68198955,6
10039,68463873,4
10039,68508728,9
10039,68519844,5
10039,68559538,9
10039,68643898,9
10039,20099043,4
10039,20254692,3
10039,20272582,3
10039,66819283,4
10039,67162517,8
10039,67163779,10
10039,67226250,1
10039,67431232,3
10039,67600785,6
10039,67909284,5
10039,67918174,5
10039,67926759,10
10039,68143600,1
10039,68381642,3
10039,68383589,10
10039,68448768,9
10039,68461578,9
10039,20264846,7
10039,21074185,6
10039,67056589,10
10039,67083518,9
10039,67469274,5
10039,68268388,9
10039,21068222,3
10039,21080260,1
10039,21133050,1
10039,67017120,1
10039,20101886,7
10039,20264736,7
10039,67013326,7
10039,67033156,7
10039,67238818,9
10039,67460921,2
10039,67541957,8
10039,68620105,6
10039,21136966,7
10039,67395961,2
10039,67401071,2
10039,67465386,7
10039,67679309,10
10039,67716292,3
10039,68265256,7
10039,68294461,2
10039,68524351,2
10039,20102669,10
10039,20116916,7
10039,20200705,6
10039,20213586,7
10039,20227918,9
10039,21074183,4
10039,67056766,7
10039,67059821,2
10039,67732084,5
10039,67954367,8
10039,67962834,5
10039,68385206,7
10039,68406995,6
10039,68509309,10
10039,68620127,8
10039,21079589,10
10039,21079618,9
10039,67090562,3
10039,67162447,8
10039,67465378,9
10039,67844631,2
10039,68284630,1
10039,68499125,6
10039,20073240,1
10039,21069193,4
10039,67049367,8
10039,67074811,2
10039,67101371,2
10039,67104552,3
10039,67424026,7
10039,67700451,2
10039,67770433,4
10039,67865227,8
10039,67872010,1
10039,67909285,6
10039,68148532,3
10039,75019474,5
10039,20261921,2
10039,67038183,4
10039,67087862,3
10039,67234218,9
10039,68491007,8
10039,68678511,2
10039,20278935,6
10039,65039758,9
10039,66812928,9
10039,67011337,8
10039,68339151,2
10039,20240600,1
10039,20264904,5
10039,21069934,5
10039,21184989,10
10039,67750238,9
10039,67798189,10
10039,67978664,5
10039,68121975,6
10039,20221636,7
10039,20263637,8
10039,21070161,2
10039,67012348,9
10039,67039338,9
10039,67129376,7
10039,67559951,2
10039,67659764,5
10039,68417479,10
10039,20296260,1
10039,67083460,1
10039,67706649,10
10039,21023279,10
10039,67538966,7
10039,67545412,3
10039,67679155,6
10039,67730210,1
10039,67731940,1
10039,68127500,1
10039,20114102,3
10039,67074815,6
10039,67160319,10
10039,68342280,1
10039,21011894,5
10039,67134173,4
10039,67706642,3
10039,68112689,10
10039,68396031,2
10039,20262636,7
10039,20296208,9
10039,21069912,3
10039,67731946,7
10039,68184660,1
10039,68431507,8
10039,68544674,5
10039,67124582,3
10039,67730244,5
10039,68148817,8
10039,68181728,9
10039,68657258,9
10039,20075414,5
10039,21151318,9
10039,67326645,6
10039,67860696,7
10039,68385097,8
10039,68613854,5
10039,20201011,2
10039,67011360,1
10039,67504883,4
10039,67978676,7
10039,68145877,8
10039,68452850,1
10039,21069333,4
10039,67323413,4
10039,68294458,9
10039,68525069,10
10039,20234559,10
10039,21135180,1
10039,67464878,9
10039,67826022,3
10039,68159682,3
10039,68612362,3
10039,75020276,7
10039,66814122,3
10039,67319001,2
10039,67856805,6
10039,68385099,10
10039,68452423,4
10039,21075342,3
10039,67059819,10
10039,68555455,6
10039,67234190,1
10039,68452846,7
10039,68654744,5
10039,20278970,1
10039,68448762,3
10039,21010304,5
10039,67100306,7
10039,67234224,5
10039,68387177,8
10039,20265181,2
10039,68294463,4
10039,67393542,3
10039,67703493,4
10039,68553428,9
10039,75018918,9
10039,67487042,3
10039,68364558,9
10039,68643943,4
10039,67464329,10
10039,20272574,5
10039,67072990,1
10039,68268534,5
10039,67053329,10
10039,67688123,4
10039,P0000174,5
10039,68596658,9
10039,21132981,2
10039,67424031,2
10039,67911474,5
10039,67227453,4
10039,68169015,6
10039,68657260,1
10039,66812929,10
10039,67298963,4
10039,67163773,4
10039,67716223,4
10039,67485502,3
10039,20075420,1
10039,67741710,1
10039,67956546,7
10039,21037199,10
10039,67146636,7
10039,20115136,7
10039,P0000108,9
10039,68293662,3
10039,68428818,9
10039,20062266,7
10039,20066487,8
10039,20092797,8
10039,20104356,7
10039,20109098,9
10039,20254686,7
10039,20264851,2
10039,21069189,10
10039,21184999,10
10039,66822611,2
10039,67037865,6
10039,67100318,9
10039,67100480,1
10039,67128797,8
10039,67174194,5
10039,67401076,7
10039,67464281,2
10039,67464428,9
10039,67543378,9
10039,67567344,5
10039,67605620,1
10039,67730275,6
10039,67730637,8
10039,67842541,2
10039,68142533,4
10039,68192138,9
10039,68272719,10
10039,68381645,6
10039,68385095,6
10039,68385204,5
10039,68388179,10
10039,68389558,9
10039,68463841,2
10039,68506196,7
10039,68617632,3
10039,68620103,4
10039,68654765,6
10039,68657215,6
10039,68681923,4
10039,21068091,2
10039,21069925,6
10039,21151372,3
10039,65024864,5
10039,66813289,10
10039,67054224,5
10039,67064438,9
10039,67083189,10
10039,67162450,1
10039,67165925,6
10039,67235092,3
10039,67247697,8
10039,67348994,5
10039,67419712,3
10039,67423898,9
10039,67541992,3
10039,67703460,1
10039,67730428,9
10039,67766678,9
10039,67771043,4
10039,67912217,8
10039,67923962,3
10039,67950277,8
10039,68112680,1
10039,68367306,7
10039,68557920,1
10039,68641240,1
10039,68653421,2
10039,20240582,3
10039,20257625,6
10039,20279992,3
10039,21068426,7
10039,21070262,3
10039,21133051,2
10039,21135134,5
10039,67037764,5
10039,67038053,4
10039,67101433,4
10039,67177230,1
10039,67425286,7
10039,67483679,10
10039,67504885,6
10039,67541950,1
10039,67595520,1
10039,67717925,6
10039,67750240,1
10039,67768926,7
10039,67870404,5
10039,67930640,1
10039,68128663,4
10039,68156716,7
10039,68174426,7
10039,68339195,6
10039,68508718,9
10039,68557629,10
10039,68655483,4
10039,20211359,10
10039,20296340,1
10039,21069913,4
10039,21071878,9
10039,67064808,9
10039,67161373,4
10039,67333032,3
10039,67431237,8
10039,67466857,8
10039,67528286,7
10039,67565062,3
10039,67614824,5
10039,67624952,3
10039,67770424,5
10039,67975933,4
10039,67982116,7
10039,68121806,7
10039,68143019,10
10039,68148811,2
10039,68197329,10
10039,68340501,2
10039,68363072,3
10039,68373729,10
10039,68383576,7
10039,68415949,10
10039,68431213,4
10039,68448764,5
10039,68471414,5
10039,68505037,8
10039,68613836,7
10039,68653131,2
10039,20101561,2
10039,20223667,8
10039,20229784,5
10039,21076006,7
10039,21132287,8
10039,67030699,10
10039,67132450,1
10039,67163781,2
10039,67165928,9
10039,67207542,3
10039,67401283,4
10039,67472550,1
10039,67485460,1
10039,67796878,9
10039,67870351,2
10039,67945888,9
10039,68213954,5
10039,68265264,5
10039,68269794,5
10039,68452842,3
10039,68557635,6
10039,68565604,5
10039,68649761,2
10039,75018581,2
10039,20101115,6
10039,20105541,2
10039,21037190,1
10039,21068216,7
10039,21070137,8
10039,67482244,5
10039,67509912,3
10039,67587734,5
10039,67700116,7
10039,67724504,5
10039,67796347,8
10039,67853647,8
10039,68123600,1
10039,68173670,1
10039,68197358,9
10039,68356355,6
10039,68438276,7
10039,68620093,4
10039,68640599,10
10039,20241701,2
10039,20279946,7
10039,20289117,8
10039,21068697,8
10039,21069720,1
10039,21073327,8
10039,21135330,1
10039,21153012,3
10039,21186541,2
10039,67030703,4
10039,67272053,4
10039,67365342,3
10039,67521238,9
10039,67824767,8
10039,67894336,7
10039,67954936,7
10039,68119649,10
10039,68293111,2
10039,68463875,6
10039,68619950,1
10039,68642647,8
10039,20261675,6
10039,20265848,9
10039,21071413,4
10039,21071416,7
10039,21130856,7
10039,21135175,6
10039,67008887,8
10039,67064810,1
10039,67080258,9
10039,67165931,2
10039,67349000,1
10039,67464871,2
10039,67472461,2
10039,67504690,1
10039,67725815,6
10039,67767773,4
10039,67772243,4
10039,67849538,9
10039,67884491,2
10039,67954233,4
10039,68142417,8
10039,68382796,7
10039,68515341,2
10039,20099843,4
10039,20105539,10
10039,20265356,7
10039,20269133,4
10039,21069109,10
10039,21131214,5
10039,67010033,4
10039,67012006,7
10039,67023352,3
10039,67127842,3
10039,67326620,1
10039,67418551,2
10039,67422296,7
10039,67496311,2
10039,67600793,4
10039,67852475,6
10039,67860491,2
10039,67872016,7
10039,67949368,9
10039,68373725,6
10039,68408196,7
10039,20108209,10
10039,20255422,3
10039,21011211,2
10039,67162454,5
10039,67162489,10
10039,67235070,1
10039,67373299,10
10039,67433860,1
10039,67465322,3
10039,67612172,3
10039,67714421,2
10039,67750300,1
10039,67770429,10
10039,67943015,6
10039,67952832,3
10039,68119645,6
10039,68339089,10
10039,68452918,9
10039,68502385,6
10039,68553436,7
10039,75018214,5
10039,20064021,2
10039,20201044,5
10039,20245555,6
10039,20249888,9
10039,20262633,4
10039,20262638,9
10039,20278949,10
10039,21037917,8
10039,66812071,2
10039,66819270,1
10039,67159204,5
10039,67272035,6
10039,67462036,7
10039,67462653,4
10039,67485476,7
10039,67954511,2
10039,68271249,10
10039,68300878,9
10039,68300910,1
10039,68626268,9
10039,68661704,5
10039,G0000002,3
10039,20099183,4
10039,20206137,8
10039,20296259,10
10039,21071559,10
10039,67012051,2
10039,67023609,10
10039,67476433,4
10039,67481008,9
10039,67538958,9
10039,67565060,1
10039,67932828,9
10039,67954554,5
10039,67962812,3
10039,68116833,4
10039,68152477,8
10039,68187974,5
10039,68278950,1
10039,68508735,6
10039,68656288,9
10039,20288672,3
10039,20295792,3
10039,21074025,6
10039,67401334,5
10039,67741708,9
10039,67775081,2
10039,67783540,1
10039,67783541,2
10039,67870398,9
10039,68128673,4
10039,68452844,5
10039,68620099,10
10039,68643919,10
10039,68647185,6
10039,68647314,5
10039,68653143,4
10039,20018643,4
10039,20279935,6
10039,21075123,4
10039,21080257,8
10039,21132470,1
10039,67011673,4
10039,67017117,8
10039,67041952,3
10039,67085646,7
10039,67163875,6
10039,67174370,1
10039,67234199,10
10039,67380263,4
10039,67424034,5
10039,67432218,9
10039,67465368,9
10039,67657400,1
10039,67659642,3
10039,67798191,2
10039,68120613,4
10039,68143018,9
10039,68161542,3
10039,68363076,7
10039,68448756,7
10039,68515331,2
10039,68671115,6
10039,20075418,9
10039,20265588,9
10039,20289038,9
10039,21068173,4
10039,67128590,1
10039,67332997,8
10039,67390614,5
10039,67543519,10
10039,67677529,10
10039,68142541,2
10039,68161808,9
10039,68494544,5
10039,68506986,7
10039,68559536,7
10039,20062259,10
10039,20216050,1
10039,67141228,9
10039,67379446,7
10039,67418463,4
10039,67476835,6
10039,67764908,9
10039,67770426,7
10039,68115988,9
10039,68340499,10
10039,68356354,5
10039,20229790,1
10039,20240602,3
10039,20288805,6
10039,20289322,3
10039,67172600,1
10039,67213904,5
10039,67464326,7
10039,67504767,8
10039,67771883,4
10039,67871506,7
10039,67892501,2
10039,67950192,3
10039,68613840,1
10039,68620111,2
10039,68641239,10
10039,20064672,3
10039,20278953,4
10039,21156856,7
10039,34091036,7
10039,67009373,4
10039,67321285,6
10039,67365310,1
10039,67481010,1
10039,67624958,9
10039,67626345,6
10039,67674234,5
10039,67892503,4
10039,68365705,6
10039,68416616,7
10039,68491081,2
10039,68553422,3
10039,20272578,9
10039,21079587,8
10039,67701649,10
10039,67724501,2
10039,67891750,1
10039,68121977,8
10039,68470459,10
10039,21034248,9
10039,67043737,8
10039,67294910,1
10039,67499058,9
10039,67761224,5
10039,68135275,6
10039,68255141,2
10039,68381014,5
10039,68409427,8
10039,68514288,9
10039,68642052,3
10039,75020996,7
10039,20261815,6
10039,20262157,8
10039,21116143,4
10039,21151379,10
10039,67051721,2
10039,67129396,7
10039,67395422,3
10039,67458528,9
10039,67624997,8
10039,67712643,4
10039,67714430,1
10039,68543266,7
10039,21141761,2
10039,67018446,7
10039,67852562,3
10039,67981297,8
10039,75018948,9
10039,20062273,4
10039,20104574,5
10039,21073682,3
10039,67009511,2
10039,67165578,9
10039,67468542,3
10039,67485757,8
10039,67995282,3
10039,68142415,6
10039,68365710,1
10039,68417475,6
10039,68417586,7
10039,68460685,6
10039,68613865,6
10039,21070822,3
10039,21138292,3
10039,67009459,10
10039,67525761,2
10039,67552108,9
10039,67641456,7
10039,67674230,1
10039,67930520,1
10039,68156661,2
10039,68300866,7
10039,68300867,8
10039,68564271,2
10039,68568949,10
10039,20102062,3
10039,20232393,4
10039,20264905,6
10039,21024818,9
10039,21070769,10
10039,67112243,4
10039,67235048,9
10039,67865083,4
10039,67975932,3
10039,68143027,8
10039,68656295,6
10039,67379690,1
10039,67540248,9
10039,68145980,1
10039,68514296,7
10039,68544679,10
10039,68655979,10
10039,21072069,10
10039,21074373,4
10039,66819109,10
10039,67499832,3
10039,67738889,10
10039,67748888,9
10039,68161546,7
10039,68184656,7
10039,68365708,9
10039,68525068,9
10039,68659937,8
10039,21024910,1
10039,67177228,9
10039,67318972,3
10039,67423892,3
10039,67962825,6
10039,68398294,5
10039,68659957,8
10039,20254000,1
10039,21136875,6
10039,67162515,6
10039,67950288,9
10039,68142413,4
10039,68505305,6
10039,21069168,9
10039,67060693,4
10039,67079957,8
10039,67700570,1
10039,67787066,7
10039,68187846,7
10039,68501686,7
10039,68553435,6
10039,75019063,4
10039,20261863,4
10039,21070892,3
10039,67051376,7
10039,67401081,2
10039,67960768,9
10039,68459250,1
10039,68567895,6
10039,68660018,9
10039,21024879,10
10039,21036410,1
10039,21072855,6
10039,66818975,6
10039,67109739,10
10039,67581721,2
10039,68458940,1
10039,68613877,8
10039,20239310,1
10039,20278974,5
10039,67055107,8
10039,67469950,1
10039,67511711,2
10039,67700109,10
10039,68339079,10
10039,68515333,4
10039,67594490,1
10039,68197057,8
10039,68213967,8
10039,68284618,9
10039,75017505,6
10039,67144472,3
10039,67681681,2
10039,67788347,8
10039,67161371,2
10039,67288496,7
10039,67824761,2
10039,67926753,4
10039,68342276,7
10039,67070471,2
10039,67234175,6
10039,67465327,8
10039,67674238,9
10039,68197148,9
10039,68284634,5
10039,21143383,4
10039,67083494,5
10039,67272024,5
10039,67664520,1
10039,67926757,8
10039,67932899,10
10039,68472668,9
10039,75018822,3
10039,75019841,2
10039,67462669,10
10039,67477075,6
10039,67542014,5
10039,68381018,9
10039,68609016,7
10039,20260065,6
10039,21037582,3
10039,67321301,2
10039,68553441,2
10039,75018823,4
10039,67009482,3
10039,67462791,2
10039,68123661,2
10039,20077676,7
10039,67465388,9
10039,75018594,5
10039,21079437,8
10039,67417234,5
10039,68387173,4
10039,67132747,8
10039,20211355,6
10039,67460925,6
10039,67565066,7
10039,67831219,10
10039,21133616,7
10039,67131226,7
10039,68417719,10
10039,G0000520,1
10039,67986681,2
10039,21070081,2
10039,67576491,2
10039,67096228,9
10039,67842540,1
10039,68431713,4
10039,67037558,9
10039,67758160,1
10039,67394561,2
10039,21010147,8
10039,68159516,7
10039,67731978,9
10039,67272026,7
10039,21036239,10
10039,67423896,7
10039,67950270,1
10039,66813285,6
10039,20238857,8
10039,20264856,7
10039,20265841,2
10039,21023495,6
10039,21069719,10
10039,21071141,2
10039,21130328,9
10039,21131699,10
10039,67073420,1
10039,67079954,5
10039,67109927,8
10039,67156880,1
10039,67395457,8
10039,67447540,1
10039,67698755,6
10039,67700447,8
10039,67716287,8
10039,67775085,6
10039,67802654,5
10039,67962990,1
10039,68204046,7
10039,68339134,5
10039,68386265,6
10039,68458130,1
10039,68567899,10
10039,68642648,9
10039,68655646,7
10039,68656291,2
10039,20084189,10
10039,20265361,2
10039,20289036,7
10039,20295564,5
10039,21037211,2
10039,21073329,10
10039,67009573,4
10039,67021403,4
10039,67023354,5
10039,67135731,2
10039,67135733,4
10039,67160306,7
10039,67174314,5
10039,67387236,7
10039,67455324,5
10039,67577079,10
10039,67714418,9
10039,67718426,7
10039,67741552,3
10039,67772223,4
10039,67783025,6
10039,67856807,8
10039,67872018,9
10039,67918298,9
10039,67928494,5
10039,67949318,9
10039,68142100,1
10039,68142419,10
10039,68281581,2
10039,68342266,7
10039,68438266,7
10039,68508737,8
10039,68513104,5
10039,68565610,1
10039,20064885,6
10039,20239299,10
10039,20266110,1
10039,21011175,6
10039,67009579,10
10039,67011348,9
10039,67050981,2
10039,67163767,8
10039,67234180,1
10039,67260690,1
10039,67326629,10
10039,67404456,7
10039,67449891,2
10039,67504759,10
10039,67577078,9
10039,67658456,7
10039,67714072,3
10039,67726589,10
10039,67764759,10
10039,67775091,2
10039,67981264,5
10039,68113278,9
10039,68115983,4
10039,68128352,3
10039,68197001,2
10039,68198958,9
10039,68336314,5
10039,68364552,3
10039,68416857,8
10039,68529854,5
10039,68567903,4
10039,68567906,7
10039,68620109,10
10039,20099204,5
10039,20249854,5
10039,21036163,4
10039,21038002,3
10039,21070188,9
10039,21141448,9
10039,67037550,1
10039,67100341,2
10039,67134499,10
10039,67174361,2
10039,67321347,8
10039,67395973,4
10039,67604474,5
10039,67627881,2
10039,67679318,9
10039,67715701,2
10039,67737631,2
10039,67761191,2
10039,67869640,1
10039,67870392,3
10039,68142421,2
10039,68145797,8
10039,68351711,2
10039,68452838,9
10039,68470461,2
10039,68484795,6
10039,68542855,6
10039,68603026,7
10039,68681906,7
10039,P0000136,7
10039,20062272,3
10039,20261735,6
10039,21037279,10
10039,21074978,9
10039,21075558,9
10039,21076008,9
10039,21151375,6
10039,67007831,2
10039,67012053,4
10039,67379444,5
10039,67462675,6
10039,67462747,8
10039,67465331,2
10039,67470564,5
10039,67483948,9
10039,67849540,1
10039,67955268,9
10039,67956548,9
10039,68385208,9
10039,68459254,5
10039,68491006,7
10039,68649302,3
10039,68651314,5
10039,75020190,1
10039,G0001916,7
10039,20260082,3
10039,20261786,7
10039,21133262,3
10039,21151371,2
10039,34090847,8
10039,67033943,4
10039,67049791,2
10039,67055169,10
10039,67061084,5
10039,67160300,1
10039,67212896,7
10039,67220492,3
10039,67402282,3
10039,67462663,4
10039,67464866,7
10039,67567562,3
10039,67575961,2
10039,67681367,8
10039,67764794,5
10039,67837849,10
10039,67852572,3
10039,67856803,4
10039,67867939,10
10039,67930642,3
10039,67954365,6
10039,67982294,5
10039,68142537,8
10039,68182262,3
10039,68187857,8
10039,68271252,3
10039,68294456,7
10039,68376132,3
10039,68448742,3
10039,68488319,10
10039,68587320,1
10039,20240613,4
10039,20272598,9
10039,67037804,5
10039,67038179,10
10039,67231651,2
10039,67258032,3
10039,67332983,4
10039,67401084,5
10039,67419151,2
10039,67770059,10
10039,68197354,5
10039,68365728,9
10039,68457877,8
10039,68463835,6
10039,68544677,8
10039,68580268,9
10039,68653136,7
10039,68656320,1
10039,75017943,4
10039,20265183,4
10039,67032275,6
10039,67036675,6
10039,67038043,4
10039,67048971,2
10039,67050216,7
10039,67051029,10
10039,67162479,10
10039,67679441,2
10039,67730247,8
10039,67787632,3
10039,67914109,10
10039,67982117,8
10039,68114840,1
10039,68148661,2
10039,68151351,2
10039,68164252,3
10039,68166075,6
10039,68270369,10
10039,68292156,7
10039,68364560,1
10039,68461778,9
10039,68484801,2
10039,68515340,1
10039,68668675,6
10039,20084169,10
10039,20099184,5
10039,20100128,9
10039,20265363,4
10039,21072332,3
10039,21072398,9
10039,21074182,3
10039,66812531,2
10039,67037554,5
10039,67084712,3
10039,67104795,6
10039,67131220,1
10039,67234222,3
10039,67235062,3
10039,67651336,7
10039,67737636,7
10039,67860704,5
10039,68266343,4
10039,68268532,3
10039,68415969,10
10039,68459252,3
10039,68483755,6
10039,68609004,5
10039,68619831,2
10039,68620135,6
10039,68681928,9
10039,20066610,1
10039,20104511,2
10039,20230607,8
10039,21156855,6
10039,67031794,5
10039,67037087,8
10039,67088490,1
10039,67162487,8
10039,67332999,10
10039,67378549,10
10039,67465385,6
10039,67469012,3
10039,67837826,7
10039,67872007,8
10039,68142409,10
10039,68161679,10
10039,68187848,9
10039,68187865,6
10039,68417514,5
10039,68417566,7
10039,20228505,6
10039,20254690,1
10039,21073804,5
10039,21135148,9
10039,67056742,3
10039,67174322,3
10039,67390315,6
10039,67639886,7
10039,67706428,9
10039,67813513,4
10039,67859054,5
10039,67866722,3
10039,67954362,3
10039,67998793,4
10039,68141986,7
10039,68149397,8
10039,68275712,3
10039,68365711,2
10039,68373731,2
10039,68381632,3
10039,68553432,3
10039,68671356,7
10039,20231333,4
10039,67035274,5
10039,67110755,6
10039,67401287,8
10039,67488825,6
10039,67701821,2
10039,67770438,9
10039,67783027,8
10039,68121991,2
10039,68145874,5
10039,68183488,9
10039,68273054,5
10039,68340465,6
10039,68367518,9
10039,68383809,10
10039,68417464,5
10039,68426924,5
10039,68428799,10
10039,68506199,10
10039,68508729,10
10039,68656652,3
10039,20261817,8
10039,20265835,6
10039,21023353,4
10039,65024875,6
10039,67112132,3
10039,67215693,4
10039,67333036,7
10039,67478342,3
10039,67766687,8
10039,67955269,10
10039,68180837,8
10039,68386242,3
10039,68426925,6
10039,68431537,8
10039,68653423,4
10039,75018335,6
10039,20075426,7
10039,20265849,10
10039,21069921,2
10039,21074369,10
10039,67076056,7
10039,67100481,2
10039,67135766,7
10039,67165926,7
10039,67423895,6
10039,67588986,7
10039,67658436,7
10039,67670875,6
10039,67720268,9
10039,67860493,4
10039,67894330,1
10039,67953272,3
10039,68185278,9
10039,68285773,4
10039,68472676,7
10039,68565606,7
10039,20295642,3
10039,21074181,2
10039,67010017,8
10039,67332992,3
10039,67472931,2
10039,67671121,2
10039,67716229,10
10039,67733951,2
10039,68117937,8
10039,68271248,9
10039,68471683,4
10039,68617666,7
10039,68685862,3
10039,20077060,1
10039,20260064,5
10039,20276404,5
10039,21011899,10
10039,67032850,1
10039,67128801,2
10039,67137070,1
10039,67160298,9
10039,67402277,8
10039,67565152,3
10039,67727286,7
10039,67730211,2
10039,67954227,8
10039,67987010,1
10039,68142332,3
10039,68428823,4
10039,67017437,8
10039,67379448,9
10039,67394516,7
10039,67507729,10
10039,67545420,1
10039,67766682,3
10039,67788899,10
10039,68143614,5
10039,20232900,1
10039,20255420,1
10039,20296243,4
10039,67452632,3
10039,67455320,1
10039,67464290,1
10039,67541994,5
10039,67562460,1
10039,68197450,1
10039,68544665,6
10039,20099181,2
10039,20233135,6
10039,20270552,3
10039,21069107,8
10039,21075341,2
10039,67056756,7
10039,67462751,2
10039,67544089,10
10039,67583184,5
10039,67837821,2
10039,68196997,8
10039,20272581,2
10039,21011558,9
10039,21037215,6
10039,67055672,3
10039,67132477,8
10039,67356939,10
10039,67726663,4
10039,67826021,2
10039,68113773,4
10039,68123599,10
10039,68172033,4
10039,68184658,9
10039,68383971,2
10039,68620139,10
10039,20257685,6
10039,21015693,4
10039,67008643,4
10039,67090824,5
10039,67418540,1
10039,68285157,8
10039,68417595,6
10039,75020193,4
10039,20088472,3
10039,67543005,6
10039,68459248,9
10039,20223401,2
10039,20234564,5
10039,20279943,4
10039,21009568,9
10039,21036776,7
10039,21135081,2
10039,67005545,6
10039,67011020,1
10039,67741714,5
10039,68657213,4
10039,75020646,7
10039,21024791,2
10039,21069961,2
10039,21071417,8
10039,21080265,6
10039,67639888,9
10039,67731948,9
10039,67750317,8
10039,68438861,2
10039,68452848,9
10039,68462730,1
10039,68472633,4
10039,68647287,8
10039,20018745,6
10039,21010386,7
10039,21068425,6
10039,21068865,6
10039,67033300,1
10039,67462043,4
10039,67466808,9
10039,67870408,9
10039,20062271,2
10039,67332988,9
10039,67404454,5
10039,67600769,10
10039,67659999,10
10039,67913830,1
10039,20250506,7
10039,67017439,10
10039,67272049,10
10039,67767782,3
10039,68143453,4
10039,68431717,8
10039,68612370,1
10039,68655497,8
10039,20106358,9
10039,20205257,8
10039,21023703,4
10039,21075115,6
10039,67051723,4
10039,67076595,6
10039,67469603,4
10039,67469609,10
10039,67611404,5
10039,67878777,8
10039,67954360,1
10039,67980140,1
10039,68207991,2
10039,68213955,6
10039,68339056,7
10039,68653130,1
10039,20240589,10
10039,20289287,8
10039,21038004,5
10039,67332987,8
10039,67528303,4
10039,67600767,8
10039,68148307,8
10039,68439741,2
10039,21163184,5
10039,67332985,6
10039,67426893,4
10039,68207975,6
10039,68413621,2
10039,68491246,7
10039,75018743,4
10039,67011349,10
10039,67419700,1
10039,68657217,8
10039,20275714,5
10039,21069908,9
10039,67528284,5
10039,67576489,10
10039,68113763,4
10039,68175179,10
10039,67174359,10
10039,67255268,9
10039,67319056,7
10039,67543523,4
10039,67741712,3
10039,67949370,1
10039,67980355,6
10039,20109587,8
10039,67107457,8
10039,67468538,9
10039,67489530,1
10039,67982115,6
10039,20104575,6
10039,66814126,7
10039,20062875,6
10039,21036379,10
10039,67007825,6
10039,67235097,8
10039,67400760,1
10039,67461734,5
10039,67462664,5
10039,67468540,1
10039,67679273,4
10039,68175188,9
10039,68417468,9
10039,68512954,5
10039,20265843,4
10039,67260688,9
10039,67909282,3
